     2.344    806.868 # matmult_knm
   937.500    970.291 # matmult_knm
  5859.375    497.177 # matmult_knm
 13183.594    495.812 # matmult_knm
 23437.500    498.597 # matmult_knm
 45937.500    496.779 # matmult_knm
 75937.500    452.814 # matmult_knm
 93750.000    325.348 # matmult_knm
123984.375    297.804 # matmult_knm
158437.500    275.607 # matmult_knm
210937.500    273.093 # matmult_knm
