     2.344    804.409 # matmult_knm
   937.500    965.851 # matmult_knm
  5859.375    496.919 # matmult_knm
 13183.594    494.562 # matmult_knm
 23437.500    497.430 # matmult_knm
 45937.500    494.796 # matmult_knm
 75937.500    444.148 # matmult_knm
 93750.000    326.041 # matmult_knm
123984.375    292.031 # matmult_knm
158437.500    271.581 # matmult_knm
210937.500    267.070 # matmult_knm
