     2.344    901.498 # matmult_nmk
   937.500   1299.293 # matmult_nmk
  5859.375   1163.278 # matmult_nmk
 13183.594   1198.968 # matmult_nmk
 23437.500   1235.063 # matmult_nmk
 45937.500   1226.789 # matmult_nmk
 75937.500   1204.292 # matmult_nmk
 93750.000    676.892 # matmult_nmk
123984.375    945.467 # matmult_nmk
158437.500    923.468 # matmult_nmk
210937.500    726.531 # matmult_nmk
