     2.344    924.264 # matmult_mnk
   937.500    903.326 # matmult_mnk
  5859.375    875.582 # matmult_mnk
 13183.594    872.411 # matmult_mnk
 23437.500    849.381 # matmult_mnk
 45937.500    848.404 # matmult_mnk
 75937.500    848.723 # matmult_mnk
 93750.000    689.814 # matmult_mnk
123984.375    623.553 # matmult_mnk
158437.500    592.368 # matmult_mnk
210937.500    590.274 # matmult_mnk
