     2.344    953.094 # matmult_kmn
   937.500   4071.024 # matmult_kmn
  5859.375   3910.141 # matmult_kmn
 13183.594   3963.614 # matmult_kmn
 23437.500   3997.277 # matmult_kmn
 45937.500   3997.968 # matmult_kmn
 75937.500   3725.400 # matmult_kmn
 93750.000   2678.372 # matmult_kmn
123984.375   1980.941 # matmult_kmn
158437.500   1886.033 # matmult_kmn
210937.500   1849.745 # matmult_kmn
